,altitude_numeric,latitude_decimal_degrees,longitude_decimal_degrees,plant_yield_kg_per_hectare
1777,1097.0,38.93333333333333,106.81666666666666,12200.0
1778,1097.0,38.93333333333333,106.81666666666666,6500.0
1779,1097.0,38.93333333333333,106.81666666666666,6600.0
1780,1097.0,38.93333333333333,106.81666666666666,5900.0
1781,1097.0,38.93333333333333,106.81666666666666,8000.0
1782,1097.0,38.93333333333333,106.81666666666666,7800.0
1783,1097.0,38.93333333333333,106.81666666666666,7300.0
1784,1097.0,38.93333333333333,106.81666666666666,13400.0
1785,1097.0,38.93333333333333,106.81666666666666,13500.0
1786,1097.0,38.93333333333333,106.81666666666666,12100.0
1787,1097.0,38.93333333333333,106.81666666666666,13700.0
1788,1097.0,38.93333333333333,106.81666666666666,13700.0
1789,1097.0,38.933333,106.81666666666666,12200.0
1790,1097.0,38.93333333333333,106.81666666666666,13400.0
1791,1097.0,38.93333333333333,106.81666666666666,13500.0
1792,1097.0,38.93333333333333,106.81666666666666,12100.0
1793,1097.0,38.93333333333333,106.81666666666666,13700.0
1794,1097.0,38.93333333333333,106.81666666666666,13700.0
1795,1097.0,38.93333333333333,106.81666666666666,12200.0
1796,1097.0,38.93333333333333,106.81666666666666,6500.0
1797,1097.0,38.93333333333333,106.81666666666666,6600.0
1798,1097.0,38.93333333333333,106.81666666666666,5900.0
1799,1097.0,38.93333333333333,106.81666666666666,8000.0
1800,1097.0,38.93333333333333,106.81666666666666,7800.0
1801,1097.0,38.93333333333333,106.81666666666666,7300.0
1802,1097.0,38.933333,106.81666666666666,13400.0
1803,1097.0,38.93333333333333,106.81666666666666,13500.0
1804,1097.0,38.93333333333333,106.81666666666666,12100.0
1805,1097.0,38.93333333333333,106.81666666666666,13700.0
1806,1097.0,38.93333333333333,106.81666666666666,13700.0
1807,1097.0,38.93333333333333,106.81666666666666,12200.0
1808,1097.0,38.93333333333333,106.81666666666666,13400.0
1809,1097.0,38.93333333333333,106.81666666666666,13500.0
1810,1097.0,38.93333333333333,106.81666666666666,12100.0
1811,1097.0,38.93333333333333,106.81666666666666,13700.0
1812,1097.0,38.93333333333333,106.81666666666666,13700.0
1813,1097.0,38.93333333333333,106.81666666666666,12200.0
1814,1097.0,38.93333333333333,106.81666666666666,6500.0
1815,1097.0,38.93333333333333,106.81666666666666,6600.0
1816,1097.0,38.93333333333333,106.81666666666666,5900.0
1817,1097.0,38.93333333333333,106.81666666666666,8000.0
1818,1097.0,38.93333333333333,106.81666666666666,7800.0
1819,1097.0,38.93333333333333,106.81666666666666,7300.0
1820,1097.0,38.93333333333333,106.81666666666666,13400.0
1821,1097.0,38.93333333333333,106.81666666666666,13500.0
1822,1097.0,38.93333333333333,106.81666666666666,12100.0
1823,1097.0,38.93333333333333,106.81666666666666,13700.0
1824,1097.0,38.933333,106.81666666666666,13700.0
1825,1097.0,38.93333333333333,106.81666666666666,12200.0
1826,1097.0,38.93333333333333,106.81666666666666,13400.0
1827,1097.0,38.933333,106.81666666666666,13500.0
1828,1097.0,38.93333333333333,106.81666666666666,12100.0
1829,1097.0,38.93333333333333,106.81666666666666,13700.0
1830,1097.0,38.93333333333333,106.81666666666666,13700.0
1831,1097.0,38.93333333333333,106.81666666666666,12200.0
1832,1097.0,38.93333333333333,106.81666666666666,13400.0
1833,1097.0,38.93333333333333,106.81666666666666,13500.0
1834,1097.0,38.93333333333333,106.81666666666666,12100.0
1835,1097.0,38.93333333333333,106.81666666666666,13700.0
1836,1097.0,38.93333333333333,106.81666666666666,13700.0
1837,1097.0,38.93333333333333,106.81666666666666,12200.0
1838,1097.0,38.93333333333333,106.81666666666666,13400.0
1839,1097.0,38.93333333333333,106.81666666666666,13500.0
1840,1097.0,38.93333333333333,106.81666666666666,12100.0
1841,1097.0,38.93333333333333,106.81666666666666,13700.0
1842,1097.0,38.93333333333333,106.81666666666666,13700.0
1843,1097.0,38.93333333333333,106.81666666666666,12200.0
1844,1097.0,38.93333333333333,106.81666666666666,13400.0
1845,1097.0,38.93333333333333,106.81666666666666,13500.0
1846,1097.0,38.93333333333333,106.81666666666666,12100.0
1847,1097.0,38.93333333333333,106.81666666666666,13700.0
1848,1097.0,38.93333333333333,106.81666666666666,13700.0
1849,1097.0,38.933333,106.81666666666666,12200.0
1850,226.0,46.2831,-119.4425,10177.1097729
1851,226.0,46.2831,-119.4425,18291.8977416
1852,226.0,46.2831,-119.4425,10401.2751864
1855,4.0,31.1,30.933333333333334,9334.0
1856,4.0,31.1,30.933333333333334,10220.0
1857,4.0,31.1,30.933333333333334,8298.0
1858,4.0,31.1,30.933333333333334,9944.0
1859,4.0,31.1,30.933333333333334,6637.0
1860,4.0,31.1,30.933333333333334,7414.0
1861,4.0,31.1,30.933333333333334,10162.0
1862,4.0,31.1,30.933333333333334,9468.0
1863,4.0,31.1,30.933333333333334,8365.0
1864,4.0,31.1,30.933333333333334,9954.0
1865,4.0,31.1,30.933333333333334,6854.0
1866,4.0,31.1,30.933333333333334,9954.0
1867,64.0,36.61666666666667,10.1403,14870.000000000002
1868,64.0,36.61666666666667,10.1403,14012.0
1869,64.0,36.61666666666667,10.1403,10250.999999999998
1870,64.0,36.61666666666667,10.1403,12546.0
1871,64.0,36.61666666666667,10.1403,11500.0
1872,64.0,36.61666666666667,10.1403,11007.0
1873,64.0,36.61666666666667,10.1403,13622.0
1876,64.0,36.61666666666667,10.1403,14870.000000000002
1877,64.0,36.61666666666667,10.1403,14012.0
1878,64.0,36.61666666666667,10.1403,10250.999999999998
1879,64.0,36.61666666666667,10.1403,13622.0
1880,64.0,36.61666666666667,10.1403,11500.0
1881,64.0,36.61666666666667,10.1403,11007.0
1898,64.0,36.61666666666667,10.1403,14870.000000000002
1899,64.0,36.61666666666667,10.1403,14012.0
1900,64.0,36.61666666666667,10.1403,10250.999999999998
1901,64.0,36.61666666666667,10.1403,12546.0
1902,64.0,36.61666666666667,10.1403,11500.0
1903,64.0,36.61666666666667,10.1403,11007.0
1904,64.0,36.61666666666667,10.1403,13622.0
1905,64.0,36.61666666666667,10.1403,14870.000000000002
1906,64.0,36.61666666666667,10.1403,14012.0
1907,64.0,36.61666666666667,10.1403,10250.999999999998
1908,64.0,36.61666666666667,10.1403,12546.0
1909,64.0,36.61666666666667,10.1403,11500.0
1910,64.0,36.61666666666667,10.1403,11007.0
1911,64.0,36.61666666666667,10.1403,13622.0
1916,64.0,36.61666666666667,10.1403,14870.000000000002
1917,64.0,36.61666666666667,10.1403,14012.0
1918,64.0,36.61666666666667,10.1403,10250.999999999998
1919,64.0,36.61666666666667,10.1403,13622.0
1920,64.0,36.61666666666667,10.1403,11500.0
1921,64.0,36.61666666666667,10.1403,11007.0
1941,412.0,31.63222,8.15667,5000.0
1942,412.0,31.63222,8.15667,3900.0
1943,412.0,31.63222,8.15667,6200.0
1950,28.0,36.833333333333336,116.56666666666666,4751.0
1951,28.0,36.833333333333336,116.56666666666666,4751.0
1952,28.0,36.833333333333336,116.56666666666666,4500.0
1953,28.0,36.833333333333336,116.56666666666666,4751.0
1954,28.0,36.833333333333336,116.56666666666666,4905.0
1955,28.0,36.833333333333336,116.56666666666666,5229.0
1956,28.0,36.833333333333336,116.56666666666666,5629.0
1957,28.0,36.833333333333336,116.56666666666666,5716.0
1958,470.0,44.3079869,86.0549057,8015.0
2014,101.0,-8.1625,113.71616666666668,2482.965345
2015,101.0,-8.162528,113.71616666666668,2463.91446
2016,101.0,-8.162528,113.71616666666668,2425.81269
2017,101.0,-8.162528,113.71616666666668,2140.049415
2096,101.0,-8.162528,113.71616666666668,2482.965345
2097,101.0,-8.1625,113.71616666666668,2463.91446
2098,101.0,-8.162528,113.71616666666668,2425.81269
2099,101.0,-8.162528,113.71616666666668,2140.049415
2100,101.0,-8.1625,113.71616666666668,2482.965345
2101,101.0,-8.162528,113.71616666666668,2463.91446
2102,101.0,-8.1625,113.71616666666668,2425.81269
2103,101.0,-8.162528,113.71616666666668,2140.049415
2104,28.0,36.833333333333336,116.56666666666666,1848.0
2105,28.0,36.833333333333336,116.56666666666666,4500.0
2106,28.0,36.833333333333336,116.56666666666666,4829.0
2107,28.0,36.833333333333336,116.56666666666666,4751.0
2108,28.0,36.833333333333336,116.56666666666666,4905.0
2109,28.0,36.833333333333336,116.56666666666666,5229.0
2110,28.0,36.833333333333336,116.56666666666666,5629.0
2111,28.0,36.833333333333336,116.56666666666666,5716.0
2112,454.0,19.5,76.0,2921.0
2113,454.0,19.5,76.0,3079.0
2114,454.0,19.5,76.0,3045.0
2115,454.0,19.5,76.0,2989.0
2116,454.0,19.5,76.0,3083.0
2117,454.0,19.5,76.0,3221.0
2118,454.0,19.5,76.0,3138.0
2119,454.0,19.5,76.0,2833.0
2120,101.0,-8.1625,113.71616666666668,2482.965345
2121,101.0,-8.162528,113.71616666666668,2463.91446
2122,101.0,-8.162528,113.71616666666668,2425.81269
2123,101.0,-8.162528,113.71616666666668,2140.049415
2124,1170.0,35.18333333333333,-102.1,11283.0
2125,1170.0,35.18333333333333,-102.1,13195.0
2126,1170.0,35.18333333333333,-102.1,813.0
2127,1170.0,35.18333333333333,-102.1,4829.0
2128,101.0,-8.162528,113.71616666666668,2482.965345
2129,101.0,-8.162528,113.71616666666668,2463.91446
2130,101.0,-8.1625,113.71616666666668,2425.81269
2131,101.0,-8.162528,113.71616666666668,2140.049415
2132,101.0,-8.1625,113.71616666666668,2482.965345
2133,101.0,-8.1625,113.71616666666668,2463.91446
2134,101.0,-8.162528,113.71616666666668,2425.81269
2135,101.0,-8.1625,113.71616666666668,2140.049415
2136,101.0,-8.162528,113.71616666666668,2482.965345
2137,101.0,-8.1625,113.71616666666668,2463.91446
2138,101.0,-8.1625,113.71616666666668,2425.81269
2139,101.0,-8.162528,113.71616666666668,2140.049415
2140,101.0,-8.162528,113.71616666666668,2482.965345
2141,101.0,-8.1625,113.71616666666668,2463.91446
2142,101.0,-8.162528,113.71616666666668,2425.81269
2143,101.0,-8.162528,113.71616666666668,2140.049415
2144,278.0,15.1753648,145.7379338,9162.5685
2146,178.0,-35.1,147.35,2113.74105
2147,178.0,-35.1,147.35,2775.9861
2148,178.0,-35.1,147.35,3120.7164
2149,178.0,-35.1,147.35,4544.99685
2150,178.0,-35.1,147.35,2576.4054
2151,178.0,-35.1,147.35,2866.7046
2152,178.0,-35.1,147.35,3193.2912
2153,178.0,-35.1,147.35,4445.2065
2154,178.0,-35.1,147.35,1623.86115
2155,178.0,-35.1,147.35,1796.2262999999998
2156,178.0,-35.1,147.35,2177.244
2157,178.0,-35.1,147.35,2694.33945
2158,271.0,7.466666666666667,4.56667,2821.34535
2159,271.0,7.46667,4.56667,2558.2617
2160,271.0,7.46667,4.56667,2104.6692
2161,271.0,7.46667,4.56667,1642.00485
2162,271.0,7.46667,4.56667,2095.59735
2163,271.0,7.46667,4.56667,1378.9212
2164,271.0,7.46667,4.56667,988.83165
2165,271.0,7.46667,4.56667,1124.9094
2166,271.0,7.46667,4.566666666666666,635.0294999999999
2167,271.0,7.466666666666667,4.56667,635.0294999999999
2168,179.0,-35.1,147.4,2113.74105
2169,179.0,-35.1,147.4,2775.9861
2170,179.0,-35.1,147.4,3120.7164
2171,179.0,-35.1,147.4,4544.99685
2172,179.0,-35.1,147.4,2576.4054
2173,179.0,-35.1,147.4,2866.7046
2174,179.0,-35.1,147.4,3193.2912
2175,179.0,-35.1,147.4,4445.2065
2176,179.0,-35.1,147.4,1623.86115
2177,179.0,-35.1,147.4,1796.2262999999998
2178,179.0,-35.1,147.4,2177.244
2179,179.0,-35.1,147.4,2694.33945
2180,178.0,-35.1,147.35,2113.74105
2181,178.0,-35.1,147.35,2775.9861
2182,178.0,-35.1,147.35,3120.7164
2183,178.0,-35.1,147.35,4544.99685
2184,178.0,-35.1,147.35,2576.4054
2185,178.0,-35.1,147.35,2866.7046
2186,178.0,-35.1,147.35,3193.2912
2187,178.0,-35.1,147.35,4445.2065
2188,178.0,-35.1,147.35,1623.86115
2189,178.0,-35.1,147.35,1796.2262999999998
2190,178.0,-35.1,147.35,2177.244
2191,178.0,-35.1,147.35,2694.33945
2192,539.0,-22.7383,-47.6509,3300.0
2193,539.0,-22.7383,-47.6509,4400.0
2194,539.0,-22.7383,-47.6509,3400.0
2195,539.0,-22.7383,-47.6509,3500.0
2196,539.0,-22.7383,-47.6509,3000.0
2197,539.0,-22.7383,-47.6509,2600.0
2198,539.0,-22.7383,-47.6509,2300.0
2199,539.0,-22.7383,-47.6509,2200.0
2200,100.0,40.18333333333333,29.066666666666663,4004.0
2201,100.0,40.18333333333333,29.066666666666663,3910.0
2202,100.0,40.18333333333333,29.066666666666663,3889.0
2203,100.0,40.18333333333333,29.066666666666663,3798.0
2204,100.0,40.18333333333333,29.066666666666663,3793.0
2205,100.0,40.18333333333333,29.066666666666663,3528.0
2206,100.0,40.18333333333333,29.066666666666663,3174.0
2207,100.0,40.18333333333333,29.066666666666663,3687.0
2208,100.0,40.18333333333333,29.066666666666663,3385.0
2209,100.0,40.18333333333333,29.066666666666663,3095.0
2210,100.0,40.18333333333333,29.066666666666663,3554.0
2211,100.0,40.18333333333333,29.066666666666663,3256.0
2212,100.0,40.18333333333333,29.066666666666663,2932.0
2213,100.0,40.18333333333333,29.066666666666663,1974.0
2221,42.0,34.310707,-79.747591,1044.0
2222,42.0,34.310707,-79.747591,1084.0
2223,42.0,34.310707,-79.747591,1084.0
2224,42.0,34.310707,-79.747591,1318.0
2225,42.0,34.310707,-79.747591,1274.0
2226,600.0,33.333333333333336,36.43333333333333,4500.0
2227,600.0,33.333333333333336,36.43333333333333,4827.0
2228,600.0,33.333333333333336,36.43333333333333,3091.1
2229,600.0,33.333333333333336,36.43333333333333,3133.4
2230,600.0,33.333333333333336,36.43333333333333,3068.3
2231,600.0,33.333333333333336,36.43333333333333,2412.1
2232,1139.0,25.5325,103.4325,2540.1179999999995
2233,1139.0,25.5325,103.4325,1814.37
2234,1139.0,25.5325,103.4325,2993.7105
2235,1139.0,25.5325,103.4325,1905.0885
2236,1139.0,25.5325,103.4325,2449.3995
2237,1139.0,25.5325,103.4325,2630.8365
2238,1139.0,25.5325,103.4325,2267.9625
2239,1139.0,25.5325,-103.4325,8210.0
2240,1139.0,25.5325,-103.4325,6190.0
2241,1139.0,25.5325,-103.4325,8670.0
2242,1139.0,25.5325,-103.4325,5300.0
2243,1139.0,25.5325,-103.4325,7140.0
2244,1139.0,25.5325,-103.4325,7370.0
2245,1139.0,25.5325,-103.4325,5890.0
2247,32.0,33.7,-90.91666666666669,1779.0
2248,32.0,33.7,-90.91666666666669,2028.0
2249,32.0,33.7,-90.91666666666669,1803.0
2250,32.0,33.7,-90.91666666666669,2082.0
2253,32.0,33.7,-90.91666666666669,1779.0
2254,32.0,33.7,-90.91666666666669,2028.0
2255,32.0,33.7,-90.91666666666669,1803.0
2256,32.0,33.7,-90.91666666666669,2082.0
2259,96.0,35.232,-71.442,11984.0
2260,96.0,35.232,-71.442,10917.0
2261,96.0,35.232,-71.442,7998.0
2262,96.0,35.232,-71.442,7305.0
2274,81.0,44.8153318,20.4456588,67131.69
2275,81.0,44.8153318,20.4456588,67585.2825
2276,81.0,44.8153318,20.4456588,50711.6415
2277,81.0,44.8153318,20.4456588,53523.91499999999
2278,110.0,40.18333333333333,29.066666666666663,101287.20525
2279,110.0,40.18333333333333,29.066666666666663,95708.0175
2280,110.0,40.18333333333333,29.066666666666663,61997.0229
2281,110.0,40.18333333333333,29.066666666666663,100552.3854
2282,110.0,40.18333333333333,29.066666666666663,88804.33965
2283,110.0,40.18333333333333,29.066666666666663,61107.9816
2284,97.0,36.36666666666667,33.916666666666664,62051.454
2285,97.0,36.36666666666667,33.916666666666664,95708.0175
2286,97.0,36.36666666666667,33.916666666666664,116754.70949999998
2287,97.0,36.36666666666667,33.916666666666664,105052.023
2326,0.0,31.5,31.09,7348.198499999999
2327,0.0,31.5,31.09,6713.169
2328,0.0,31.5,31.09,3356.5845
2329,0.0,31.5,31.09,7892.509499999999
2330,0.0,31.5,31.09,6713.169
2331,0.0,31.5,31.09,6168.857999999999
2368,539.0,-22.7383,-47.6509,2200.0
2369,539.0,-22.7383,-47.6509,2300.0
2370,539.0,-22.7383,-47.6509,2600.0
2371,539.0,-22.7383,-47.6509,3000.0
2372,539.0,-22.7383,-47.6509,3500.0
2373,539.0,-22.7383,-47.6509,3400.0
2374,539.0,-22.7383,-47.6509,4400.0
2375,539.0,-22.7383,-47.6509,3300.0
2376,539.0,-22.7383,-47.6509,2200.0
2377,539.0,-22.7383,-47.6509,2300.0
2378,539.0,-22.7383,-47.6509,2600.0
2379,539.0,-22.7383,-47.6509,3000.0
2380,539.0,-22.7383,-47.6509,3500.0
2381,539.0,-22.7383,-47.6509,3400.0
2382,539.0,-22.7383,-47.6509,4400.0
2383,539.0,-22.7383,-47.6509,3300.0
2384,539.0,-22.7383,-47.6509,2200.0
2385,539.0,-22.7383,-47.6509,2300.0
2386,539.0,-22.7383,-47.6509,2600.0
2387,539.0,-22.7383,-47.6509,3000.0
2388,539.0,-22.7383,-47.6509,3500.0
2389,539.0,-22.7383,-47.6509,3400.0
2390,539.0,-22.7383,-47.6509,4400.0
2391,539.0,-22.7383,-47.6509,3300.0
2392,143.0,-33.0,146.0,2113.74105
2393,143.0,-33.0,146.0,2775.9861
2394,143.0,-33.0,146.0,3120.7164
2395,143.0,-33.0,146.0,4544.99685
2396,143.0,-33.0,146.0,2576.4054
2397,143.0,-33.0,146.0,2866.7046
2398,143.0,-33.0,146.0,3193.2912
2399,143.0,-33.0,146.0,4445.2065
2400,143.0,-33.0,146.0,1623.86115
2401,143.0,-33.0,146.0,1796.2262999999998
2402,143.0,-33.0,146.0,2177.244
2403,143.0,-33.0,146.0,2694.33945
2404,539.0,-22.7383,-47.6509,2200.0
2405,539.0,-22.7383,-47.6509,2300.0
2406,539.0,-22.7383,-47.6509,2600.0
2407,539.0,-22.7383,-47.6509,3000.0
2408,539.0,-22.7383,-47.6509,3500.0
2409,539.0,-22.7383,-47.6509,3400.0
2410,539.0,-22.7383,-47.6509,4400.0
2411,539.0,-22.7383,-47.6509,3300.0
2412,28.0,36.833333333333336,116.56666666666666,1848.0
2413,28.0,36.833333333333336,116.56666666666666,4500.0
2414,28.0,36.833333333333336,116.56666666666666,4829.0
2415,28.0,36.833333333333336,116.56666666666666,4751.0
2416,28.0,36.833333333333336,116.56666666666666,4905.0
2417,28.0,36.833333333333336,116.56666666666666,5229.0
2418,28.0,36.833333333333336,116.56666666666666,5629.0
2419,28.0,36.833333333333336,116.56666666666666,5716.0
2420,539.0,-22.7383,-47.6509,2200.0
2421,539.0,-22.7383,-47.6509,2300.0
2422,539.0,-22.7383,-47.6509,2600.0
2423,539.0,-22.7383,-47.6509,3000.0
2424,539.0,-22.7383,-47.6509,3500.0
2425,539.0,-22.7383,-47.6509,3400.0
2426,539.0,-22.7383,-47.6509,4400.0
2427,539.0,-22.7383,-47.6509,3300.0
2428,539.0,-22.7383,-47.6509,2200.0
2429,539.0,-22.7383,-47.6509,2300.0
2430,539.0,-22.7383,-47.6509,2600.0
2431,539.0,-22.7383,-47.6509,3000.0
2432,539.0,-22.7383,-47.6509,3500.0
2433,539.0,-22.7383,-47.6509,3400.0
2434,539.0,-22.7383,-47.6509,4400.0
2435,539.0,-22.7383,-47.6509,3300.0
2436,539.0,-22.7383,-47.6509,2200.0
2437,539.0,-22.7383,-47.6509,2300.0
2438,539.0,-22.7383,-47.6509,2600.0
2439,539.0,-22.7383,-47.6509,3000.0
2440,539.0,-22.7383,-47.6509,3500.0
2441,539.0,-22.7383,-47.6509,3400.0
2442,539.0,-22.7383,-47.6509,4400.0
2443,539.0,-22.7383,-47.6509,3300.0
2444,539.0,-22.7383,-47.6509,2200.0
2445,539.0,-22.7383,-47.6509,2300.0
2446,539.0,-22.7383,-47.6509,2600.0
2447,539.0,-22.7383,-47.6509,3000.0
2448,539.0,-22.7383,-47.6509,3500.0
2449,539.0,-22.7383,-47.6509,3400.0
2450,539.0,-22.7383,-47.6509,4400.0
2451,539.0,-22.7383,-47.6509,3300.0
2452,101.0,-8.162528,113.71616666666668,2482.965345
2453,101.0,-8.1625,113.71616666666668,2463.91446
2454,101.0,-8.162528,113.71616666666668,2425.81269
2455,101.0,-8.1625,113.71616666666668,2140.049415
2462,279.0,20.7618122,77.1921157,14311.000000000002
2463,279.0,20.7618122,77.1921157,11419.0
2464,279.0,20.7618122,77.1921157,10307.0
2465,279.0,20.7618122,77.1921157,9275.0
2466,279.0,20.7618122,77.1921157,7994.0
2467,279.0,20.7618122,77.1921157,13722.0
2468,279.0,20.7618122,77.1921157,12803.0
2469,279.0,20.7618122,77.1921157,12041.0
2470,279.0,20.7618122,77.1921157,11137.0
2471,279.0,20.7618122,77.1921157,9949.0
2474,1810.0,29.933333333333334,52.03333333333333,5400.0
2475,1810.0,29.933333333333334,52.03333333333333,2023.0
2476,1810.0,29.933333333333334,52.03333333333333,5780.0
2477,1810.0,29.933333333333334,52.03333333333333,7320.0
2478,1810.0,29.933333333333334,52.03333333333333,3062.0
2479,1810.0,29.933333333333334,52.03333333333333,834.0
2480,1810.0,29.933333333333334,52.03333333333333,1938.0
2481,1810.0,29.933333333333334,52.03333333333333,3253.0
2482,1810.0,29.933333333333334,52.03333333333333,3305.0
2483,1810.0,29.933333333333334,52.03333333333333,5400.0
2484,1810.0,29.933333333333334,52.03333333333333,4950.0
2485,1810.0,29.933333333333334,52.03333333333333,5780.0
2486,1810.0,29.933333333333334,52.03333333333333,4957.0
2487,1810.0,29.933333333333334,52.03333333333333,7320.0
2488,1810.0,29.933333333333334,52.03333333333333,3001.0
2489,1810.0,29.933333333333334,52.03333333333333,3062.0
2490,1810.0,29.933333333333334,52.03333333333333,834.0
2491,1810.0,29.933333333333334,52.03333333333333,1537.0
2492,1810.0,29.933333333333334,52.03333333333333,2021.0
2493,1810.0,29.933333333333334,52.03333333333333,2052.0
2494,1810.0,29.933333333333334,52.03333333333333,5400.0
2495,1810.0,29.933333333333334,52.03333333333333,5780.0
2496,1810.0,29.933333333333334,52.03333333333333,7320.0
2497,1810.0,29.933333333333334,52.03333333333333,3062.0
2498,1810.0,29.933333333333334,52.03333333333333,834.0
2499,1810.0,29.933333333333334,52.03333333333333,1938.0
2500,1810.0,29.933333333333334,52.03333333333333,3253.0
2501,1810.0,29.933333333333334,52.03333333333333,3305.0
2502,1810.0,29.933333333333334,52.03333333333333,5400.0
2503,1810.0,29.933333333333334,52.03333333333333,4950.0
2504,1810.0,29.933333333333334,52.03333333333333,5780.0
2505,1810.0,29.933333333333334,52.03333333333333,7320.0
2506,1810.0,29.933333333333334,52.03333333333333,834.0
2507,1810.0,29.933333333333334,52.03333333333333,4957.0
2508,1810.0,29.933333333333334,52.03333333333333,7935.0
2509,1810.0,29.933333333333334,52.03333333333333,3305.0
2510,1810.0,29.933333333333334,52.03333333333333,5400.0
2511,1810.0,29.933333333333334,52.03333333333333,5780.0
2512,1810.0,29.933333333333334,52.03333333333333,4957.0
2513,1810.0,29.933333333333334,52.03333333333333,2023.0
2514,1810.0,29.933333333333334,52.03333333333333,1938.0
2515,1810.0,29.933333333333334,52.03333333333333,1537.0
2516,1810.0,29.933333333333334,52.03333333333333,3062.0
2517,1810.0,29.933333333333334,52.03333333333333,2652.0
2518,1810.0,29.933333333333334,52.03333333333333,2052.0
2519,1810.0,29.933333333333334,52.03333333333333,3305.0
2520,1810.0,29.933333333333334,52.03333333333333,2265.0
2521,1810.0,29.933333333333334,52.03333333333333,5400.0
2522,1810.0,29.933333333333334,52.03333333333333,1938.0
2523,1810.0,29.933333333333334,52.03333333333333,1537.0
2524,1810.0,29.933333333333334,52.03333333333333,5780.0
2525,1810.0,29.933333333333334,52.03333333333333,5700.0
2526,1810.0,29.933333333333334,52.03333333333333,4957.0
2527,1810.0,29.933333333333334,52.03333333333333,7320.0
2528,1810.0,29.933333333333334,52.03333333333333,2250.0
2529,1810.0,29.933333333333334,52.03333333333333,2021.0
2530,1810.0,29.933333333333334,52.03333333333333,3062.0
2531,1810.0,29.933333333333334,52.03333333333333,2652.0
2532,1810.0,29.933333333333334,52.03333333333333,2052.0
2533,1810.0,29.933333333333334,52.03333333333333,5400.0
2534,1810.0,29.933333333333334,52.03333333333333,5780.0
2535,1810.0,29.933333333333334,52.03333333333333,7320.0
2536,1810.0,29.933333333333334,52.03333333333333,3062.0
2537,1810.0,29.933333,52.03333333333333,834.0
2538,1810.0,29.933333333333334,52.03333333333333,4957.0
2539,1810.0,29.933333333333334,52.03333333333333,3253.0
2540,1810.0,29.933333333333334,52.03333333333333,3305.0
2541,1170.0,35.18333333333333,-102.1,11283.0
2542,1170.0,35.18333333333333,-102.1,13195.0
2543,1170.0,35.18333333333333,-102.1,813.0
2544,1170.0,35.18333333333333,-102.1,4829.0
2545,1170.0,35.18333333333333,-102.1,11283.0
2546,1170.0,35.18333333333333,-102.1,13195.0
2547,1170.0,35.18333333333333,-102.1,813.0
2548,1170.0,35.18333333333333,-102.1,4829.0
2550,1170.0,35.18333333333333,-102.1,11283.0
2551,1170.0,35.18333333333333,-102.1,13195.0
2552,1170.0,35.18333333333333,-102.1,813.0
2553,1170.0,35.18333333333333,-102.1,4829.0
2554,1170.0,35.18333333333333,-102.1,11283.0
2555,1170.0,35.18333333333333,-102.1,13195.0
2556,1170.0,35.18333333333333,-102.1,813.0
2557,1170.0,35.18333333333333,-102.1,4829.0
2558,1170.0,35.18333333333333,-102.1,11283.0
2559,1170.0,35.18333333333333,-102.1,13195.0
2560,1170.0,35.18333333333333,-102.1,813.0
2561,1170.0,35.18333333333333,-102.1,4829.0
2570,28.0,36.833333333333336,116.56666666666666,4751.0
2571,28.0,36.833333333333336,116.56666666666666,4751.0
2572,28.0,36.833333333333336,116.56666666666666,4500.0
2573,28.0,36.833333333333336,116.56666666666666,4751.0
2574,28.0,36.833333333333336,116.56666666666666,5716.0
2575,28.0,36.833333333333336,116.56666666666666,5715.0
2576,28.0,36.833333333333336,116.56666666666666,5629.0
2577,28.0,36.833333333333336,116.56666666666666,5716.0
2587,1425.0,40.447222,-104.636111,13000.0
2588,1425.0,40.447222,-104.636111,12940.0
2589,1425.0,40.447222,-104.636111,12600.0
2590,1425.0,40.447222,-104.636111,11350.0
2591,1425.0,40.447222,-104.636111,9010.0
2592,1425.0,40.447222,-104.636111,8820.0
2601,0.0,36.0,-3.5,16692.203999999998
2602,19.0,35.9191,10.5632,26253.9339
2603,19.0,35.9191,10.5632,16728.4914
2604,665.0,24.73333333333333,46.6,56700.0
2605,665.0,24.73333333333333,46.6,48720.0
2606,665.0,24.73333333333333,46.6,51230.0
2607,665.0,24.73333333333333,46.6,61170.0
2608,665.0,24.73333333333333,46.6,53370.0
2609,665.0,24.73333333333333,46.6,55550.0
2631,14.0,30.616,31.783,5362.0
2632,14.0,30.616,31.783,4221.0
2633,14.0,30.616,31.783,5362.0
2634,14.0,30.616,31.783,4221.0
2635,14.0,30.615833,31.782778,5362.0
2636,14.0,30.615833,31.782778,4221.0
2637,14.0,30.615833,31.782778,5362.0
2638,14.0,30.615833,31.782778,4221.0
2639,14.0,30.615833,31.782778,4661.0
2640,14.0,30.615833,31.782778,4106.0
2641,14.0,30.615833,31.782778,5021.0
2642,14.0,30.615833,31.782778,4482.0
2643,14.0,30.615833,31.782778,5172.0
2644,14.0,30.615833,31.782778,4653.0
2645,14.0,30.615833,31.782778,4661.0
2646,14.0,30.615833,31.782778,4106.0
2647,14.0,30.615833,31.782778,5021.0
2648,14.0,30.615833,31.782778,4482.0
2649,14.0,30.615833,31.782778,5172.0
2650,14.0,30.615833,31.782778,4653.0
2651,14.0,30.615833,31.782778,5362.0
2652,14.0,30.615833,31.782778,4221.0
